Date,MT_239
2011-04-27,116.41529340836011
2011-04-28,125.8780479635584
2011-04-29,114.29168341371923
2011-04-30,113.12391144158632
2011-05-01,115.07477558949626
2011-05-02,106.51602692926043
2011-05-03,104.6444600750268
2011-05-04,105.85686294212218
2011-05-05,106.67311428188641
2011-05-06,109.10001339764206
2011-05-07,109.79643957663451
2011-05-08,105.08247923365491
2011-05-09,110.89730707395505
2011-05-10,114.48611669346195
2011-05-11,113.46672360664526
2011-05-12,116.38958668274387
2011-05-13,118.73844453376206
2011-05-14,124.57554595391211
2011-05-15,110.56395699356916
2011-05-16,117.72039121114688
2011-05-17,118.29046087888531
2011-05-18,110.44882100750267
2011-05-19,111.64104367631296
2011-05-20,115.45727826902466
2011-05-21,132.70766345123258
2011-05-22,124.2117162379421
2011-05-23,124.45630693997856
2011-05-24,120.89571610396571
2011-05-25,120.05049236334406
2011-05-26,120.68637794748123
2011-05-27,115.42998057341912
2011-05-28,117.9880091103966
2011-05-29,121.63769426580922
2011-05-30,112.09907556270099
2011-05-31,110.70881899785638
2011-06-01,112.81275120578778
2011-06-02,108.78056337084676
2011-06-03,115.70262258842446
2011-06-04,118.13395967309758
2011-06-05,123.5629354233655
2011-06-06,108.53639134512326
2011-06-07,105.11295886923902
2011-06-08,104.78446543408359
2011-06-09,106.1988377545552
2011-06-10,108.3059519024652
2011-06-11,116.91226219185425
2011-06-12,117.84716639871385
2011-06-13,113.3495779742765
2011-06-14,115.46523311897106
2011-06-15,118.70570404608793
2011-06-16,112.906702170418
2011-06-17,115.3885316184351
2011-06-18,112.22777666130763
2011-06-19,125.47075964630223
2011-06-20,130.64760852090032
2011-06-21,131.94014603429795
2011-06-22,123.52667805466238
2011-06-23,121.72327170418009
2011-06-24,124.36511923901396
2011-06-25,130.034833869239
2011-06-26,133.4246047695606
2011-06-27,127.65800844051448
2011-06-28,124.62076299571277
2011-06-29,123.01438571811362
2011-06-30,122.75204314040725
2011-07-01,126.37644024651661
2011-07-02,126.44284230975352
2011-07-03,123.41807341907825
2011-07-04,123.67991358520906
2011-07-05,121.98008775455521
2011-07-06,119.41845860128619
2011-07-07,115.54268823687028
2011-07-08,123.3676647909968
2011-07-09,123.07969922293672
2011-07-10,129.8750669882101
2011-07-11,131.52347936763127
2011-07-12,120.21101286173634
2011-07-13,118.79588692390143
2011-07-14,125.44555533226152
2011-07-15,131.2624765541265
2011-07-16,131.1387158360129
2011-07-17,122.48325294748123
2011-07-18,117.88643823687029
2011-07-19,122.9414523043945
2011-07-20,122.48266680064307
2011-07-21,126.2418776795284
2011-07-22,127.23003751339765
2011-07-23,125.2903938906753
2011-07-24,126.88186629153267
2011-07-25,131.39829515005366
2011-07-26,135.66971463022503
2011-07-27,135.19141881028943
2011-07-28,136.77384780278672
2011-07-29,137.8107415594856
2011-07-30,134.20819935691324
2011-07-31,135.40209673097533
2011-08-01,130.04437968917472
2011-08-02,124.10955921757774
2011-08-03,125.46900120578779
2011-08-04,134.46484793676314
2011-08-05,134.45521838156483
2011-08-06,136.26817055198282
2011-08-07,126.63342376741694
2011-08-08,125.12325830653805
2011-08-09,128.39487875133977
2011-08-10,138.14794346195072
2011-08-11,143.68083467309762
2011-08-12,138.82628282422294
2011-08-13,142.599979903537
2011-08-14,143.3331658628082
2011-08-15,143.9394928992497
2011-08-16,141.84125468917475
2011-08-17,141.4442658092176
2011-08-18,143.29749464094317
2011-08-19,141.94826835476957
2011-08-20,150.91145833333334
2011-08-21,147.20868502143625
2011-08-22,140.76098606645232
2011-08-23,140.22030747588425
2011-08-24,130.99787312433014
2011-08-25,131.33038585208996
2011-08-26,123.5233286441586
2011-08-27,120.23680332261524
2011-08-28,115.93021503215435
2011-08-29,112.36351152197217
2011-08-30,118.3285604233655
2011-08-31,119.91743703108254
2011-09-01,120.10098472668808
2011-09-02,115.932559619507
2011-09-03,117.93466974812429
2011-09-04,121.37618904072887
2011-09-05,121.35123593247594
2011-09-06,119.43587553590571
2011-09-07,122.13198352090036
2011-09-08,122.26713223472672
2011-09-09,123.3802250803859
2011-09-10,119.11684418542336
2011-09-11,118.72161374598073
2011-09-12,119.75683279742769
2011-09-13,123.51353161843524
2011-09-14,125.13858185959275
2011-09-15,124.82926379957128
2011-09-16,127.03962352625943
2011-09-17,128.50130627009648
2011-09-18,121.09224276527334
2011-09-19,112.45838357449095
2011-09-20,114.17160704715972
2011-09-21,115.39020632368705
2011-09-22,118.69364616827444
2011-09-23,115.36793274383713
2011-09-24,126.58762057877819
2011-09-25,126.31322012325829
2011-09-26,123.33417068595928
2011-09-27,127.94203845123259
2011-09-28,135.94336146838157
2011-09-29,130.45568729903542
2011-09-30,135.4445505091104
2011-10-01,133.49929662379418
2011-10-02,132.45654139871385
2011-10-03,127.46265407288315
2011-10-04,142.9916097266881
2011-10-05,144.29369306002147
2011-10-06,140.56512928724544
2011-10-07,137.25105506430862
2011-10-08,127.7359659699893
2011-10-09,119.3036575562701
2011-10-10,121.51786910503755
2011-10-11,121.95747923365487
2011-10-12,120.90074021972129
2011-10-13,130.32681872990355
2011-10-14,130.98196342443734
2011-10-15,126.96501540728833
2011-10-16,123.10381497856379
2011-10-17,119.15988411039659
2011-10-18,133.08530948553056
2011-10-19,118.96938638799575
2011-10-20,116.41018555734195
2011-10-21,109.27158695069666
2011-10-22,110.43902398177924
2011-10-23,113.68619372990355
2011-10-24,111.2974778938907
2011-10-25,105.93348070739547
2011-10-26,111.9630894962487
2011-10-27,110.09294614147916
2011-10-28,110.38233520900327
2011-10-29,114.44910570739552
2011-10-30,113.88431136120046
2011-10-31,118.22682207931405
2011-11-01,109.00405278670961
2011-11-02,107.00478965702037
2011-11-03,109.91827438370848
2011-11-04,110.71216840836014
2011-11-05,107.59202505359059
2011-11-06,103.76289523043948
2011-11-07,98.40551312968917
2011-11-08,104.63072749196145
2011-11-09,108.95866827438375
2011-11-10,114.37206926580922
2011-11-11,115.16110664523045
2011-11-12,112.46885048231513
2011-11-13,111.212486602358
2011-11-14,109.4151091907825
2011-11-15,112.64168006430867
2011-11-16,110.81867966237941
2011-11-17,108.60639402465166
2011-11-18,107.96447950160768
2011-11-19,114.5208668274384
2011-11-20,110.04287245444804
2011-11-21,109.8815983386924
2011-11-22,119.9112406216506
2011-11-23,115.71610396570206
2011-11-24,112.96514938370846
2011-11-25,115.8988980439443
2011-11-26,111.86252344587358
2011-11-27,110.61671020900322
2011-11-28,109.89759177384776
2011-11-29,109.80045886923902
2011-11-30,112.4424738745981
2011-12-01,111.65887928724545
2011-12-02,110.37714362272244
2011-12-03,110.88935222400858
2011-12-04,114.63457931404075
2011-12-05,114.80389201500536
2011-12-06,115.29148244908903
2011-12-07,117.62870109860667
2011-12-08,119.26773512861739
2011-12-09,114.6236937299035
2011-12-10,112.25021771168277
2011-12-11,117.53717845659169
2011-12-12,115.97300375133979
2011-12-13,119.23658561093252
2011-12-14,114.99020297427653
2011-12-15,113.36933949624866
2011-12-16,117.17326500535908
2011-12-17,121.49911240621651
2011-12-18,124.08335008038587
2011-12-19,122.76962754555204
2011-12-20,120.03265675241157
2011-12-21,119.34343180600217
2011-12-22,118.05792805466241
2011-12-23,126.41504220257234
2011-12-24,104.31052384780283
2011-12-25,72.2307073954984
2011-12-26,122.41299906216504
2011-12-27,124.16390340300109
2011-12-28,127.34157288317256
2011-12-29,117.53952304394424
2011-12-30,126.29128148445876
2011-12-31,113.47091036977496
2012-01-01,69.26463692390139
2012-01-02,108.39764201500543
2012-01-03,117.65172829581992
2012-01-04,109.561562165059
2012-01-05,110.57802451768492
2012-01-06,113.0397575026795
2012-01-07,110.63797896570208
2012-01-08,112.52763263665595
2012-01-09,108.91755426045019
2012-01-10,107.53022842979637
2012-01-11,108.7633976420151
2012-01-12,114.03101554126476
2012-01-13,110.66167604501611
2012-01-14,111.59616157556273
2012-01-15,109.58383574490888
2012-01-16,108.86446610396574
2012-01-17,110.53456591639873
2012-01-18,113.06512928724545
2012-01-19,110.61645900321544
2012-01-20,111.31966773847803
2012-01-21,112.57326835476955
2012-01-22,110.88424437299035
2012-01-23,111.42207596463025
2012-01-24,114.205771034298
2012-01-25,108.38332328510178
2012-01-26,107.39809418542337
2012-01-27,111.7835610932476
2012-01-28,113.90214697213294
2012-01-29,114.43729903536979
2012-01-30,112.69635919078242
2012-01-31,114.40690313504824
2012-02-01,112.75656484458737
2012-02-02,107.56966773847797
2012-02-03,109.64228295819936
2012-02-04,109.42549236334408
2012-02-05,112.4966505894963
2012-02-06,110.35847065916397
2012-02-07,111.44250736870312
2012-02-08,109.2227692926045
2012-02-09,113.27815179528403
2012-02-10,120.33770431404072
2012-02-11,114.90295083065378
2012-02-12,108.94451701500542
2012-02-13,107.2281953376206
2012-02-14,113.31172963558417
2012-02-15,105.77354635584139
2012-02-16,107.54638933547697
2012-02-17,110.90375468917472
2012-02-18,111.35559016613075
2012-02-19,107.00127277599142
2012-02-20,107.13625401929262
2012-02-21,106.96074490889607
2012-02-22,106.70183547695603
2012-02-23,108.84654675777064
2012-02-24,107.90904675777067
2012-02-25,108.60053255627014
2012-02-26,112.69334472132907
2012-02-27,110.27716371918541
2012-02-28,111.57171087888533
2012-02-29,109.47707328510182
2012-03-01,109.73539657020366
2012-03-02,111.87433011789925
2012-03-03,112.34157288317256
2012-03-04,110.35344654340837
2012-03-05,109.65944868703109
2012-03-06,107.23815983386929
2012-03-07,106.3946107984995
2012-03-08,108.545937165059
2012-03-09,111.9103362808146
2012-03-10,110.99385383172563
2012-03-11,113.09946074490897
2012-03-12,114.99397106109323
2012-03-13,113.44545484994643
2012-03-14,113.9859659699893
2012-03-15,111.80248526259383
2012-03-16,112.63422762593785
2012-03-17,111.33214429260454
2012-03-18,108.41464027331193
2012-03-19,104.55528202036437
2012-03-20,107.30305466237947
2012-03-21,103.29347534833867
2012-03-22,105.03223807609862
2012-03-23,107.6000636387996
2012-03-24,111.60512124866024
2012-03-25,108.6896268756699
2012-03-26,107.67952840300107
2012-03-27,109.42976286173636
2012-03-28,112.49137526795288
2012-03-29,111.02006296891749
2012-03-30,110.93816988210075
2012-03-31,111.0843716505895
2012-04-01,111.64950093783496
2012-04-02,113.44696208467313
2012-04-03,109.69336146838158
2012-04-04,111.45314174705258
2012-04-05,110.35955921757768
2012-04-06,108.20002679528407
2012-04-07,108.35008038585211
2012-04-08,101.5646771168275
2012-04-09,110.14904876741694
2012-04-10,109.89767550911041
2012-04-11,106.55462888531622
2012-04-12,107.85805198285101
2012-04-13,114.73581524651662
2012-04-14,104.85656149517688
2012-04-15,101.74788987138264
2012-04-16,106.74998325294747
2012-04-17,111.89308681672027
2012-04-18,105.27071610396574
2012-04-19,109.57445739549841
2012-04-20,111.6302418274384
2012-04-21,113.59919279206862
2012-04-22,110.86012861736334
2012-04-23,109.81126071811364
2012-04-24,109.332127545552
2012-04-25,108.95958936227225
2012-04-26,111.18920819935691
2012-04-27,112.3318595927117
2012-04-28,112.87655747588424
2012-04-29,111.52850348338696
2012-04-30,109.3067557609861
2012-05-01,109.05906685423365
2012-05-02,110.11789924973208
2012-05-03,110.68863879957132
2012-05-04,113.47124531082532
2012-05-05,110.97183145766347
2012-05-06,109.78145096463028
2012-05-07,111.08127344587352
2012-05-08,119.64730707395505
2012-05-09,121.05062633976422
2012-05-10,124.66288183279742
2012-05-11,129.2838122990354
2012-05-12,131.4952605841372
2012-05-13,134.020046221865
2012-05-14,128.17339898177917
2012-05-15,128.39303657556275
2012-05-16,127.82480908360134
2012-05-17,127.61170284030017
2012-05-18,121.46126406752411
2012-05-19,115.29156618435161
2012-05-20,111.6265574758843
2012-05-21,114.43947615219724
2012-05-22,124.85497052518757
2012-05-23,122.5633875937835
2012-05-24,133.40316854233654
2012-05-25,138.17415259914256
2012-05-26,119.69277532154346
2012-05-27,120.37948821007501
2012-05-28,121.07373727224011
2012-05-29,124.43805265273316
2012-05-30,126.7491459003216
2012-05-31,138.01513933547696
2012-06-01,145.37086347802787
2012-06-02,128.9097668810289
2012-06-03,131.2768790192926
2012-06-04,126.65611602357986
2012-06-05,129.81519627545558
2012-06-06,130.59351554126474
2012-06-07,128.56000468917472
2012-06-08,124.35364750803866
2012-06-09,123.98948285101825
2012-06-10,131.01185691318332
2012-06-11,122.08257971596998
2012-06-12,123.2076467041801
2012-06-13,125.49964831189713
2012-06-14,128.37896905144694
2012-06-15,131.54047762593783
2012-06-16,129.69964161307612
2012-06-17,129.97312098070742
2012-06-18,127.23573151125402
2012-06-19,128.98219788317263
2012-06-20,123.4804561897106
2012-06-21,120.7949825830654
2012-06-22,130.30136321007498
2012-06-23,137.61588960342974
2012-06-24,143.0112875133976
2012-06-25,148.17498995176848
2012-06-26,151.23534632904608
2012-06-27,151.38213424437302
2012-06-28,143.0194935691318
2012-06-29,126.03814978563774
2012-06-30,123.40266613076102
2012-07-01,120.91907824222933
2012-07-02,128.7350113879957
2012-07-03,136.0710577438371
2012-07-04,128.50599544480175
2012-07-05,119.85270967309755
2012-07-06,127.72926714898175
2012-07-07,129.74904541800643
2012-07-08,126.55781082529485
2012-07-09,127.38377545551985
2012-07-10,127.4219587352626
2012-07-11,121.73859525723473
2012-07-12,126.5567222668811
2012-07-13,125.74055466237944
2012-07-14,128.0107851018221
2012-07-15,124.88712486602356
2012-07-16,140.79908561093245
2012-07-17,146.71263732583066
2012-07-18,148.3547695605574
2012-07-19,147.17996382636656
2012-07-20,131.64640273311895
2012-07-21,145.0933648177921
2012-07-22,146.7373392282959
2012-07-23,152.0467410235799
2012-07-24,145.07753885316185
2012-07-25,150.0657321811361
2012-07-26,151.5247353965702
2012-07-27,144.2684887459807
2012-07-28,140.95659163987142
2012-07-29,142.15149383708467
2012-07-30,142.99948084137193
2012-07-31,140.47436026259376
2012-08-01,139.6265407288317
2012-08-02,141.65645096463027
2012-08-03,140.33092175777065
2012-08-04,137.79298968381562
2012-08-05,128.13052652733117
2012-08-06,127.14663719185423
2012-08-07,135.29047762593783
2012-08-08,132.40604903536976
2012-08-09,142.74207864415862
2012-08-10,151.83765407288314
2012-08-11,141.19716304930327
2012-08-12,130.82629957127543
2012-08-13,131.43865554662378
2012-08-14,130.4375167470525
2012-08-15,124.94356243301182
2012-08-16,131.6284833869239
2012-08-17,138.24691854233654
2012-08-18,136.27805131296893
2012-08-19,138.12416264737405
2012-08-20,142.79441318327974
2012-08-21,146.22914991961417
2012-08-22,138.65303456591639
2012-08-23,135.76517282958199
2012-08-24,130.9462084673098
2012-08-25,133.62716036977488
2012-08-26,134.07857717041801
2012-08-27,127.20349343515541
2012-08-28,130.80779407824218
2012-08-29,122.4192792068596
2012-08-30,122.95551982851019
2012-08-31,120.57668475348335
2012-09-01,120.5005693997856
2012-09-02,123.5866325026795
2012-09-03,117.47521436227225
2012-09-04,121.27352960878885
2012-09-05,124.81276795284037
2012-09-06,132.5740219721329
2012-09-07,128.02635986066454
2012-09-08,132.92261187031082
2012-09-09,130.49462419614147
2012-09-10,123.04838223472666
2012-09-11,127.71687433011795
2012-09-12,131.2742832261522
2012-09-13,129.66288183279744
2012-09-14,126.65804193461952
2012-09-15,127.54019292604501
2012-09-16,128.01555801178992
2012-09-17,125.17576031618438
2012-09-18,130.68219118435158
2012-09-19,129.0238143086817
2012-09-20,127.97888196677381
2012-09-21,126.79603764737408
2012-09-22,129.60351353161843
2012-09-23,126.60888933547699
2012-09-24,120.79590367095392
2012-09-25,115.8417905948553
2012-09-26,109.58224477491967
2012-09-27,109.32685222400856
2012-09-28,113.72638665594859
2012-09-29,112.68756698821005
2012-09-30,111.98569801714899
2012-10-01,112.61404742765274
2012-10-02,111.83296489817793
2012-10-03,111.90732181136126
2012-10-04,118.27898914791001
2012-10-05,117.64301982851019
2012-10-06,118.66819064844587
2012-10-07,118.20948887995714
2012-10-08,120.1831290192926
2012-10-09,123.46705854769563
2012-10-10,120.15599879421218
2012-10-11,119.68825361736333
2012-10-12,117.32583065380497
2012-10-13,112.68245913719187
2012-10-14,112.84239348874598
2012-10-15,111.7488946945338
2012-10-16,125.14921623794216
2012-10-17,115.41725281350485
2012-10-18,117.4268153804931
2012-10-19,114.20912044480171
2012-10-20,115.0814744105038
2012-10-21,113.72739147909972
2012-10-22,117.21052719721331
2012-10-23,122.11289188102899
2012-10-24,119.5487506698821
2012-10-25,124.64102692926046
2012-10-26,127.51800308145766
2012-10-27,117.52394828510182
2012-10-28,115.06012191854235
2012-10-29,116.77460142015003
2012-10-30,112.85587486602363
2012-10-31,111.19532087352631
2012-11-01,113.43473673633444
2012-11-02,114.71839831189715
2012-11-03,116.78992497320475
2012-11-04,112.76284498928192
2012-11-05,108.80610262593785
2012-11-06,108.7895230439443
2012-11-07,111.72276929260453
2012-11-08,112.89171355841377
2012-11-09,113.52441720257235
2012-11-10,110.09361602357984
2012-11-11,104.20778068060024
2012-11-12,105.25489013933549
2012-11-13,110.8314074222937
2012-11-14,110.81290192926043
2012-11-15,120.88951969453376
2012-11-16,123.63930198285111
2012-11-17,108.19349544480174
2012-11-18,109.79987272240089
2012-11-19,110.32723740621653
2012-11-20,112.6314643622723
2012-11-21,110.36659297963558
2012-11-22,117.39633574490892
2012-11-23,109.40690313504825
2012-11-24,109.98115956591643
2012-11-25,113.10699691854241
2012-11-26,109.40924772240089
2012-11-27,117.05260249196147
2012-11-28,117.82464161307617
2012-11-29,119.30910034833869
2012-11-30,118.7708500803859
2012-12-01,106.25569399785637
2012-12-02,103.44712955519826
2012-12-03,110.68026527331192
2012-12-04,113.56712218649521
2012-12-05,111.38816318327974
2012-12-06,118.75753617363341
2012-12-07,128.04201835476962
2012-12-08,125.65263263665598
2012-12-09,108.8749330117899
2012-12-10,105.70479970525189
2012-12-11,105.6721429528403
2012-12-12,105.1753416398714
2012-12-13,107.89129488210072
2012-12-14,111.91058748660238
2012-12-15,116.27821878349415
2012-12-16,114.8659398445874
2012-12-17,120.58572816184359
2012-12-18,119.99363612004292
2012-12-19,121.98636789924971
2012-12-20,121.47775991425509
2012-12-21,121.3540829314041
2012-12-22,120.50383507502681
2012-12-23,116.95136655948552
2012-12-24,104.50830653804934
2012-12-25,56.711465032154344
2012-12-26,109.9863511521973
2012-12-27,117.287479903537
2012-12-28,111.77635986066457
2012-12-29,113.01262727759917
2012-12-30,115.30881564844589
2012-12-31,106.01420150053592
2013-01-01,59.845508440514465
2013-01-02,103.82343582529471
2013-01-03,103.66274785637724
2013-01-04,106.61466706859589
2013-01-05,107.14998660235801
2013-01-06,105.82521101286176
2013-01-07,107.8302518756699
2013-01-08,106.88956993569134
2013-01-09,99.9427250803859
2013-01-10,99.80908360128615
2013-01-11,103.50817256162912
2013-01-12,102.06641881028939
2013-01-13,95.56479434619509
2013-01-14,96.56233252947483
2013-01-15,99.80799504287243
2013-01-16,102.86508574490891
2013-01-17,101.00373459271168
2013-01-18,104.15879555198278
2013-01-19,104.54808078778132
2013-01-20,98.5547293676313
2013-01-21,97.1401058413719
2013-01-22,97.63146436227224
2013-01-23,97.38352424973205
2013-01-24,98.00031819399783
2013-01-25,101.17421958735264
2013-01-26,103.69766546087891
2013-01-27,100.32531149517683
2013-01-28,99.86694466773851
2013-01-29,98.4440313504823
2013-01-30,99.79803054662379
2013-01-31,103.3402833601286
2013-02-01,104.60209003215432
2013-02-02,98.89544815112538
2013-02-03,97.7798432475884
2013-02-04,99.57362004287246
2013-02-05,100.65799169346197
2013-02-06,95.6375602893891
2013-02-07,99.38061026259378
2013-02-08,99.45345994105038
2013-02-09,98.54828175241153
2013-02-10,98.18286106645229
2013-02-11,95.98372186495179
2013-02-12,95.9750971329046
2013-02-13,100.27289322079314
2013-02-14,101.30534900857445
2013-02-15,101.21382636655945
2013-02-16,102.93182274919612
2013-02-17,103.67187500000004
2013-02-18,101.81772508038584
2013-02-19,103.53237205251872
2013-02-20,103.97817859056806
2013-02-21,104.55494707931403
2013-02-22,101.94609123794214
2013-02-23,100.15415661843514
2013-02-24,97.46399383708469
2013-02-25,97.8663417738478
2013-02-26,99.63273713826368
2013-02-27,96.57589764201502
2013-02-28,95.69316050375137
2013-03-01,99.81661977491957
2013-03-02,100.5678088156485
2013-03-03,102.09103697749197
2013-03-04,101.74973204715972
2013-03-05,103.3110597534834
2013-03-06,104.78840099142549
2013-03-07,105.31718917470526
2013-03-08,105.7701969453376
2013-03-09,103.69146905144696
2013-03-10,102.07110798499467
2013-03-11,102.3779139871383
2013-03-12,99.26882368703112
2013-03-13,94.62628952304392
2013-03-14,96.1516948017149
2013-03-15,100.50994774919617
2013-03-16,103.87853362808143
2013-03-17,101.88471329046091
2013-03-18,100.62960543944264
2013-03-19,100.866994908896
2013-03-20,101.22747521436224
2013-03-21,104.48167872454444
2013-03-22,103.59902532154344
2013-03-23,104.61833467309755
2013-03-24,101.0320371114684
2013-03-25,103.55204983922825
2013-03-26,103.96335744908892
2013-03-27,106.15261588960341
2013-03-28,106.6880191586281
2013-03-29,107.97008976420149
2013-03-30,104.88385919078242
2013-03-31,94.98048968381566
2013-04-01,101.62387794748128
2013-04-02,101.41102290996785
2013-04-03,102.98340367095388
2013-04-04,104.98141077170418
2013-04-05,98.97558279742765
2013-04-06,98.59818796891744
2013-04-07,101.04836548767413
2013-04-08,101.06871315648442
2013-04-09,104.23826031618432
2013-04-10,105.9850616291533
2013-04-11,102.23238210075027
2013-04-12,101.5877043140407
2013-04-13,103.94334472132907
2013-04-14,105.99929662379425
2013-04-15,108.72228362808146
2013-04-16,110.17458802250802
2013-04-17,109.61707864415865
2013-04-18,108.5590836012862
2013-04-19,106.62295685959269
2013-04-20,103.43900723472667
2013-04-21,107.02245779742765
2013-04-22,103.45901996248654
2013-04-23,106.19733051982853
2013-04-24,108.9909900857449
2013-04-25,118.61183681672031
2013-04-26,115.62726085209003
2013-04-27,105.47904943729901
2013-04-28,99.94682810825297
2013-04-29,95.27975951232582
2013-04-30,99.01117028403002
2013-05-01,107.73864549839227
2013-05-02,107.04883440514466
2013-05-03,113.64005560021432
2013-05-04,114.12530144694533
2013-05-05,110.41984860664526
2013-05-06,108.45918743301178
2013-05-07,114.17286307609864
2013-05-08,123.13228496784565
2013-05-09,114.32961548767419
2013-05-10,115.62131564844589
2013-05-11,112.16522642015006
2013-05-12,113.5862975616292
2013-05-13,111.49760517148985
2013-05-14,112.41224544480177
2013-05-15,106.89040728831725
2013-05-16,104.6106310289389
2013-05-17,107.56296891747053
2013-05-18,103.34706591639873
2013-05-19,104.1186863612004
2013-05-20,104.93711481779208
2013-05-21,110.02378081457664
2013-05-22,113.65186227224011
2013-05-23,115.4468950964631
2013-05-24,117.07479233654878
2013-05-25,117.32708668274388
2013-05-26,111.5047226688103
2013-05-27,108.79588692390139
2013-05-28,104.0288384244373
2013-05-29,103.23134378349413
2013-05-30,107.6908326634512
2013-05-31,109.57487607181137
2013-06-01,112.92905948553057
2013-06-02,114.09758507502686
2013-06-03,113.9523043944266
2013-06-04,117.58013464630228
2013-06-05,119.28875267952846
2013-06-06,114.34184083601286
2013-06-07,123.88129689174706
2013-06-08,121.37292336548768
2013-06-09,119.65593180600219
2013-06-10,117.50962955519834
2013-06-11,122.50209338156488
2013-06-12,130.68872253483383
2013-06-13,132.07236401393357
2013-06-14,144.65174504287242
2013-06-15,141.43220793140412
2013-06-16,139.17763598606646
2013-06-17,124.53577170418009
2013-06-18,124.62829916934623
2013-06-19,124.10177183815654
2013-06-20,124.92857382100753
2013-06-21,130.51924236334403
2013-06-22,143.38851487138265
2013-06-23,142.6967778670954
2013-06-24,137.42254488210074
2013-06-25,140.89931672025725
2013-06-26,141.59423566452307
2013-06-27,146.64690514469453
2013-06-28,136.16408762057884
2013-06-29,139.08653202036444
2013-06-30,142.73085811897104
2013-07-01,141.56350482315113
2013-07-02,138.01664657020368
2013-07-03,141.89157958199354
2013-07-04,154.1112339228296
2013-07-05,156.4626875669882
2013-07-06,157.32315112540195
2013-07-07,157.9944567256163
2013-07-08,166.07063906752407
2013-07-09,160.04103027867095
2013-07-10,154.590618301179
2013-07-11,145.72472869774916
2013-07-12,143.75854099678455
2013-07-13,138.5708902733119
2013-07-14,142.0871851554127
2013-07-15,143.44687834941053
2013-07-16,147.17418609324758
2013-07-17,150.34674772240086
2013-07-18,139.74150924437305
2013-07-19,150.12669145230436
2013-07-20,148.8581859592712
2013-07-21,138.25252880493036
